LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
1261,Jul,5,15:56:38,calvisitor-10-105-162-107,kernel,0,,ARPT: 725147.528572: AirPort_Brcm43xx::powerChange: System Sleep,ARPT : * : AirPort_Brcm43xx : : powerChange : System Sleep,f7eb8dec
1262,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch < 0 > ( #spec# ) : : listenerCallback - Thunderbolt HPD packet for route = #spec# port = #spec# unplug = #spec#,3297072d
1263,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,hibernate_page_list_setall found pageCount 488653,hibernate_page_list_setall found pageCount #spec#,60ab764a
1264,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 488299 pages @ 0x97144","bitmap_size #spec# , previewSize #spec# , writing #spec# pages @ #spec#",daebac91
1265,Jul,5,16:04:15,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,* : : *,881f3c82
1266,Jul,5,16:04:43,calvisitor-10-105-162-107,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager : : setAwdlAutoMode Resuming AWDL,f49c32e3
1267,Jul,5,16:05:05,calvisitor-10-105-162-107,kernel,0,,ARPT: 725209.960568: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT : * : AQM agg params #spec# maxlen hi/lo #spec# #spec# minlen #spec# adjlen #spec#,719bf6d7
1268,Jul,5,16:05:05,calvisitor-10-105-162-107,corecaptured,36091,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng, Current File [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng","CCFile : : captureLogRun Skipping current file Dir file [ 2017-07-05_16 , 05 , 05.078442 ] -io80211Family-008.pcapng , Current File [ 2017-07-05_16 , 05 , 05.078442 ] -io80211Family-008.pcapng",6139415e
1269,Jul,5,16:05:13,calvisitor-10-105-162-107,kernel,0,,ARPT: 725218.810934: AirPort_Brcm43xx::powerChange: System Sleep,ARPT : * : AirPort_Brcm43xx : : powerChange : System Sleep,f7eb8dec
1270,Jul,5,16:05:44,calvisitor-10-105-162-107,kernel,0,,[HID] [MT] AppleMultitouchDevice::willTerminate entered,[HID] [ MT ] AppleMultitouchDevice : : * entered,d53ee590
1271,Jul,5,16:06:03,authorMacBook-Pro,corecaptured,36091,,"CCFile::captureLog Received Capture notice id: 1499295963.492254, reason = RoamFail:sts:1_rsn:1","CCFile : : captureLog Received Capture notice id : 1499295963.492254 , reason = RoamFail : sts : 1_rsn : 1",cf4e6b11
1272,Jul,5,16:12:50,authorMacBook-Pro,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager : : setAwdlSuspendedMode ( ) Suspending AWDL , enterQuietMode ( true )",938e878e
1273,Jul,5,16:12:52,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=0),Saw change in network reachability ( isReachable = * ),753a7f7f
1274,Jul,5,16:12:56,authorMacBook-Pro,kernel,0,,en0: manual intervention required!,en0 : manual intervention required!,0542329e
1275,Jul,5,16:13:15,calvisitor-10-105-162-107,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO,< IMMacNotificationCenterManager : #spec# > : NC Disabled : NO,98726536
1276,Jul,5,16:13:17,calvisitor-10-105-162-107,QQ,10018,,"DB Error: 1 ""no such table: tb_c2cMsg_2658655094""","DB Error : #spec# ""no such table : tb_c2cMsg_2658655094""",c2c4b311
1277,Jul,5,16:18:06,calvisitor-10-105-162-107,GoogleSoftwareUpdateAgent,36128,,"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741""","2017-07-05 16 : 18 : 06.450 GoogleSoftwareUpdateAgent [ 36128/ #spec# ] [ lvl = 2 ] - [ KSOutOfProcessFetcher beginFetchWithDelegate : ] KSOutOfProcessFetcher fetching from URL : ""https : #spec# ?cup2hreq = ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key = 7 : 677488741""",e74257e5
1278,Jul,5,16:19:21,calvisitor-10-105-162-107,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520989480.3","NETWORK : requery , 0 , 0 , 0 , 0 , 252 , items , fQueryRetries , 0 , fLastRetryTimestamp , *",c9306b22
1279,Jul,5,16:24:29,authorMacBook-Pro,corecaptured,36150,,"CCFile::captureLog Received Capture notice id: 1499297069.333005, reason = AuthFail:sts:5_rsn:0","CCFile : : captureLog Received Capture notice id : * , reason = AuthFail : sts : 5_rsn : 0",9edb6093
1280,Jul,5,16:24:29,authorMacBook-Pro,kernel,0,,ARPT: 725996.598754: framerdy 0x0 bmccmd 3 framecnt 1024,ARPT : * : framerdy #spec# bmccmd #spec# framecnt #spec#,a8201852
1281,Jul,5,16:24:29,authorMacBook-Pro,kernel,0,,ARPT: 725996.811165: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT : * : AQM agg params #spec# maxlen hi/lo #spec# #spec# minlen #spec# adjlen #spec#,719bf6d7
1282,Jul,5,16:24:30,authorMacBook-Pro,corecaptured,36150,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,24,29.663045] - AuthFail:sts:5_rsn:0.xml","doSaveChannels@286 : Will write to : #spec# [ 2017-07-05_16 , 24 , 29.663045 ] - AuthFail : sts : 5_rsn : #spec#",55735c41
1283,Jul,5,16:24:44,airbears2-10-142-108-38,QQ,10018,,button report: 0x8002bdf,button report : #spec#,93344b6e
1284,Jul,5,16:26:28,airbears2-10-142-108-38,corecaptured,36150,,"CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: IO80211AWDLPeerManager","CCLogTap : : profileRemoved , Owner : #spec# , Name : IO80211AWDLPeerManager",7a420374
1285,Jul,5,16:33:10,airbears2-10-142-108-38,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state ' * ',22866518
1286,Jul,5,16:37:58,airbears2-10-142-108-38,syslogd,44,,ASL Sender Statistics,ASL Sender Statistics,b5dd3697
1287,Jul,5,16:47:16,airbears2-10-142-108-38,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus : keychain : -25300,dceb8db9
1288,Jul,5,16:47:16,airbears2-10-142-108-38,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus : status : off,fca44f7c
1289,Jul,5,16:47:58,airbears2-10-142-108-38,locationd,82,,Location icon should now be in state 'Active',Location icon should now be in state ' * ',22866518
1290,Jul,5,16:58:24,airbears2-10-142-108-38,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),< IMMacNotificationCenterManager : #spec# > : Updating enabled : NO ( Topics : ( ) ),5798b33a
1291,Jul,5,16:58:25,airbears2-10-142-108-38,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot : authw #spec# ( 2000 ) [ 0 , 0 , 0 , 0 ] shield #spec# ( 2001 ) , dev [ 1440 , 900 ]",12a405a0
1292,Jul,5,16:58:39,airbears2-10-142-108-38,kernel,0,,ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38,ARPT : 728046.456828 : wl0 : setup_keepalive : Local IP : #spec#,30abc737
1293,Jul,5,17:01:33,airbears2-10-142-108-38,com.apple.AddressBook.InternetAccountsBridge,36221,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
1294,Jul,5,17:02:52,airbears2-10-142-108-38,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
1295,Jul,5,17:03:07,airbears2-10-142-108-38,corecaptured,36224,,CCFile::captureLog,* : : *,881f3c82
1296,Jul,5,17:03:12,airbears2-10-142-108-38,kernel,0,,"ARPT: 728173.580097: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT : * : wl0 : setup_keepalive : interval 900 , retry_interval 30 , retry_count #spec#",0a7a3ad5
1297,Jul,5,17:03:12,airbears2-10-142-108-38,kernel,0,,ARPT: 728173.580149: wl0: MDNS: IPV4 Addr: 10.142.108.38,ARPT : 728173.580149 : wl0 : MDNS : IPV4 Addr : #spec#,06d1cd47
1298,Jul,5,17:16:05,authorMacBook-Pro,sandboxd,129,[36227],com.apple.Addres(36227) deny network-outbound /private/var/run/mDNSResponder,#spec# ( * ) deny network-outbound #spec#,f1fd7d4b
1299,Jul,5,17:22:36,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[ 17 : 22 : 36.133 ] < < < < CRABS > > > > crabsFlumeHostAvailable : [ #spec# ] Byte flume reports host available again.,387ca1f8
1300,Jul,5,17:22:56,calvisitor-10-105-163-9,configd,53,,"setting hostname to ""calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu""","setting hostname to "" #spec# """,c62df0b5
1301,Jul,5,17:23:22,calvisitor-10-105-163-9,com.apple.AddressBook.InternetAccountsBridge,36248,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer : connect ( ) failed path : #spec# Socket : 4 Err : -1 Errno : 1 Operation not permitted,85fbe749
1302,Jul,5,17:25:05,calvisitor-10-105-163-9,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,2782e72c
1303,Jul,5,17:25:06,authorMacBook-Pro,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain = NSURLErrorDomain Code = -1009 ""The Internet connection appears to be offline."" UserInfo = { NSUnderlyingError = #spec# { Error Domain = kCFErrorDomainCFNetwork Code = -1009 ""The Internet connection appears to be offline."" UserInfo = { NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorCodeKey = 8 , _kCFStreamErrorDomainKey = 12 , NSLocalizedDescription = The Internet connection appears to be offline. } } , NSErrorFailingURLStringKey = https : #spec# , NSErrorFailingURLKey = https : #spec# , _kCFStreamErrorDomainKey = 12 , _kCFStreamErrorCodeKey = 8 , NSLocalizedDescription = The Internet connection appears to be offline. }",6d4d9c41
1304,Jul,5,17:25:08,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 00:a2:ee:1a:71:8c,en0 : BSSID changed to 00 : a2 : ee : 1a : 71 : 8c,20d51adf
1305,Jul,5,17:25:08,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message 9 , dataLen #spec#",74d4c15a
1306,Jul,5,17:27:05,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
1307,Jul,5,17:27:05,authorMacBook-Pro,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state ' * ',22866518
1308,Jul,5,17:27:08,authorMacBook-Pro,configd,53,,network changed: DNS* Proxy,network changed : DNS* Proxy,d9d3c566
1309,Jul,5,17:27:48,calvisitor-10-105-163-9,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,2782e72c
1310,Jul,5,17:39:14,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ ( 10018 ) deny mach-lookup #spec#,bae97ce2
1311,Jul,5,18:19:59,authorMacBook-Pro,configd,53,,"arp_client_transmit(en0) failed, Network is down (50)","arp_client_transmit ( en0 ) failed , Network is down ( 50 )",8c823b28
1312,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,en0 : : IO80211Interface : : postMessage bssid changed,b1ea1618
1313,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'X3'.,en0 : 802.11d country code set to ' X3 ' .,576eace4
1314,Jul,5,18:19:59,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,Captive : CNPluginHandler en0 : *,c0eac934
1315,Jul,5,18:20:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 119.81.102.227:80,- [ NETClientConnection evaluateCrazyIvan46 ] CI46 - Perform CrazyIvan46! QQ.10018 tc23407 #spec#,08fb6409
1316,Jul,5,18:20:07,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 23411 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad #spec# failed : #spec# - No network route,e3f0fc6b
1317,Jul,5,19:00:16,authorMacBook-Pro,Dropbox,24019,,[0705/190016:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,[ 0705/190016 : WARNING : dns_config_service_posix.cc ( 306 ) ] Failed to read DnsConfig.,ab906e0a
1318,Jul,5,19:00:34,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,IO80211AWDLPeerManager : : setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,ffb67223
1319,Jul,5,19:00:37,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,- [ NETClientConnection effectiveBundleID ] using process name * as bundle ID ( this is expected for daemons without bundle ID,4a63014a
1320,Jul,5,19:00:42,authorMacBook-Pro,corecaptured,36291,,CCFile::captureLog,* : : *,881f3c82
1321,Jul,5,19:00:43,authorMacBook-Pro,corecaptured,36291,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml, Current File [2017-07-05_19,00,43.154864]-CCIOReporter-007.xml","CCFile : : captureLogRun Skipping current file Dir file [ 2017-07-05_19 , 00 , 43.154864 ] #spec# , Current File [ 2017-07-05_19 , 00 , 43.154864 ] #spec#",9f35234f
1322,Jul,5,19:00:43,authorMacBook-Pro,corecaptured,36291,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter : : refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,d6337bb0
1323,Jul,5,19:00:46,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn : : systemWakeCall - messageType = #spec#,8261cdba
1324,Jul,5,19:12:41,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,","ARPT : 728563.210777 : IOPMPowerSource Information : onSleep , SleepType : Normal Sleep , ' ExternalConnected ' : No , ' TimeRemaining ' : 3174 ,",15565085
1325,Jul,5,19:26:27,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT : 728620.515604 : wl0 : MDNS : #spec# SRV Recs , #spec# TXT Recs",21268c24
1326,Jul,5,20:03:37,calvisitor-10-105-160-210,kernel,0,,Sandbox: com.apple.Addres(36325) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox : #spec# ( * ) deny ( 1 ) network-outbound #spec#,74896495
1327,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0,could discard act #spec# inact #spec# purgeable #spec# spec #spec# cleaned #spec#,092c6142
1328,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms","booter start at #spec# ms smc #spec# ms , [ 18 , 0 , 0 ] total #spec# ms , dsply 0 , #spec# ms , tramp #spec# ms",2a71818c
1329,Jul,5,20:16:56,calvisitor-10-105-160-210,blued,85,,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )","hostControllerOnline - Number of Paired devices = 1 , List of Paired devices = ( ""84-41-67-32-db-e1"" )",3f828058
1330,Jul,5,20:17:19,calvisitor-10-105-160-210,sandboxd,129,[36332],com.apple.Addres(36332) deny network-outbound /private/var/run/mDNSResponder,#spec# ( * ) deny network-outbound #spec#,f1fd7d4b
1331,Jul,5,20:44:17,calvisitor-10-105-160-210,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time : #spec# ms , IOPolledFilePollersOpen ( ) , ml_get_interrupts_enabled #spec#",18018776
1332,Jul,5,20:44:24,calvisitor-10-105-160-210,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 03:44:24 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),- [ UABestAppSuggestionManager notifyBestAppChanged : type : options : bundleIdentifier : activityType : dynamicIdentifier : when : confidence : deviceName : deviceIdentifier : deviceType : ] ( null ) UASuggestedActionType = 0 ( null ) / ( null ) opts = ( null ) when = 2017-07-06 #spec# +0000 confidence = 1 from = ( null ) / ( null ) ( UABestAppSuggestionManager.m #319 ),72d945d5
1333,Jul,5,21:08:40,calvisitor-10-105-162-81,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager : : setAwdlAutoMode Resuming AWDL,f49c32e3
1334,Jul,5,21:48:33,calvisitor-10-105-162-81,kernel,0,,Wake reason: ARPT (Network),Wake reason : * ( * ),6d4eb62b
1335,Jul,5,21:48:33,calvisitor-10-105-162-81,blued,85,,[BluetoothHIDDeviceController] EventServiceConnectedCallback,[ BluetoothHIDDeviceController ] *,ca6957a2
1336,Jul,5,21:48:33,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,- [ NETClientConnection effectiveBundleID ] using process name * as bundle ID ( this is expected for daemons without bundle ID,4a63014a
1337,Jul,5,21:48:45,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ ( 10018 ) deny mach-lookup #spec#,bae97ce2
1338,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,"pages 1401204, wire 544128, act 416065, inact 0, cleaned 0 spec 3, zf 25, throt 0, compr 266324, xpmapped 40000","pages 1401204 , wire 544128 , act 416065 , inact 0 , cleaned #spec# spec 3 , zf 25 , throt 0 , compr 266324 , xpmapped #spec#",6500a1a5
1339,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0,could discard act #spec# inact #spec# purgeable #spec# spec #spec# cleaned #spec#,092c6142
1340,Jul,5,22:29:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,- [ NETClientConnection effectiveBundleID ] using process name * as bundle ID ( this is expected for daemons without bundle ID,4a63014a
1341,Jul,5,22:29:35,calvisitor-10-105-160-22,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager : : setAwdlAutoMode Resuming AWDL,f49c32e3
1342,Jul,5,22:29:37,calvisitor-10-105-160-22,com.apple.AddressBook.InternetAccountsBridge,36395,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer : connect ( ) - > No of tries : #spec#,3925f246
