LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1142,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { act = #spec# flg = #spec# cmp = com.android. #spec# ( has extras ) }",6329b55d
1143,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping , withExcluded : false , tr.intent : Intent { flg = #spec# cmp = com.tencent. #spec# ( has extras ) }",e73eaa20
1144,03-17,16:15:26.542,1702,17630,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks : num = #spec# , flags = #spec# , totalTasks = #spec#",62f22c62
1145,03-17,16:15:26.542,1702,17630,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks : topActivity = ComponentInfo { com.tencent. #spec# },04f44625
1146,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
1147,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,cancelAutohide,*,3389dae3
1148,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700","notifyUiVisibilityChanged : vis = #spec# , SystemUiVisibility = #spec#",7885475b
1149,03-17,16:15:26.618,1702,17630,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","release : lock = #spec# , flg = #spec# , tag = * , name = android"" , ws = WorkSource { #spec# } , uid = #spec# , pid = #spec#",f7307204
1150,03-17,16:15:26.619,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1151,03-17,16:15:26.619,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1152,03-17,16:15:26.698,2626,3848,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1153,03-17,16:15:26.698,2626,3848,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1154,03-17,16:15:26.746,1702,17632,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1155,03-17,16:15:26.888,1702,1737,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1156,03-17,16:15:26.889,1702,2644,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13094","ActivityManagerService , attachApplication , callingPid = #spec#",62646bb3
1157,03-17,16:15:26.900,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1158,03-17,16:15:26.920,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1159,03-17,16:15:26.920,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1160,03-17,16:15:26.946,1702,2558,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,Destroying surface Surface ( name = com.tencent. #spec# ) called by #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec# #spec# : #spec#,63b9eda9
1161,03-17,16:15:26.979,1702,2250,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1162,03-17,16:15:27.005,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1163,03-17,16:15:27.025,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1164,03-17,16:15:27.039,1702,2395,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1165,03-17,16:15:27.175,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1166,03-17,16:15:27.175,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1167,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1168,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1169,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1170,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1171,03-17,16:15:27.189,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1172,03-17,16:15:27.190,1702,3693,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1173,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
1174,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
1175,03-17,16:15:27.236,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1176,03-17,16:15:27.237,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1177,03-17,16:15:27.269,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1178,03-17,16:15:27.270,1702,2558,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1179,03-17,16:15:27.283,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1180,03-17,16:15:27.284,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1181,03-17,16:15:27.305,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1182,03-17,16:15:27.305,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1183,03-17,16:15:27.628,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1184,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,* * = #spec#,47db6d42
1185,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,* * = #spec#,47db6d42
1186,03-17,16:15:27.829,1702,27365,D,ActivityManager,cleanUpApplicationRecord -- 13094,cleanUpApplicationRecord -- #spec#,0b6b8da2
1187,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 13094, restart: false","cleanUpApplicationRecordLocked , pid : #spec# , restart : false",68992110
1188,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0","cleanUpApplicationRecordLocked , reset pid : #spec# , euid : #spec#",5c0d92ee
1189,03-17,16:15:28.099,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1190,03-17,16:15:28.100,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1191,03-17,16:15:28.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1192,03-17,16:15:28.489,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1193,03-17,16:15:28.489,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1194,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1195,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1196,03-17,16:15:28.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1197,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1198,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1199,03-17,16:15:29.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1200,03-17,16:15:29.173,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,78791997
1201,03-17,16:15:29.173,2626,2643,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,* * : *,c06a85cc
1202,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1203,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1204,03-17,16:15:29.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1205,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1206,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1207,03-17,16:15:29.694,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1208,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1209,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1210,03-17,16:15:29.995,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1211,03-17,16:15:30.026,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1212,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1213,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1214,03-17,16:15:30.297,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1215,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1216,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1217,03-17,16:15:30.599,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1218,03-17,16:15:30.902,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1219,03-17,16:15:30.903,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1220,03-17,16:15:30.903,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1221,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
1222,03-17,16:15:31.202,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
1223,03-17,16:15:31.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
1224,03-17,16:15:32.289,1702,3693,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
1225,03-17,16:15:33.396,1702,2558,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121","cancelNotificationWithTag pid #spec# , uid = #spec# , tag = null , pkg = #spec# , id = #spec#",6cb7df80
1226,03-17,16:15:33.396,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification , index : - #spec#",05480578
1227,03-17,16:15:33.398,1702,3137,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119","cancelNotificationWithTag pid #spec# , uid = #spec# , tag = null , pkg = #spec# , id = #spec#",6cb7df80
1228,03-17,16:15:33.398,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification , index : - #spec#",05480578
1229,03-17,16:15:33.419,1702,8290,I,NotificationManager,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),enqueueNotificationInternal : pkg = #spec# id = #spec# notification = Notification ( pri = #spec# contentView = null vibrate = [ #spec# ] sound = null tick defaults = #spec# flags = #spec# color = #spec# vis = PRIVATE ),dcec4daa
1230,03-17,16:15:33.424,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,enqueueNotificationInternal : n.getKey = #spec# | #spec# | #spec# |null| #spec#,7ef5ea7f
1231,03-17,16:15:33.426,28601,29239,V,AudioManager,getRingerMode...,*,3389dae3
1232,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false","updateLightsLocked , mInCall = false , mScreenOn = true , ledNotification = = *",beca4aa4
1233,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight","updateLightsLocked , turn off notificationLight",5cdec6b0
1234,03-17,16:15:33.438,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mobileqq|121|null|10111,addNotification key = #spec# | #spec# | #spec# |null| #spec#,ab7b880f
1235,03-17,16:15:33.524,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable,*,3389dae3
1236,03-17,16:15:33.527,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,disable : < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,fc0e9d38
1237,03-17,16:15:33.527,2227,2227,I,PhoneStatusBar,suspendAutohide,*,3389dae3
1238,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
1239,03-17,16:15:33.529,2227,2227,I,PhoneStatusBar,removeNotificationChildren,*,3389dae3
1240,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1","updateNotificationShade : total = #spec# , active = #spec#",37ea453b
