LineId,Date,Time,Level,Node,Component,Id,Content,EventTemplate,EventId
1315,2015-07-30,"16:11:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e007f, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1316,2015-07-30,"16:11:48,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed9311942008e, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1317,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e007a,Processed session termination for sessionid : #spec#,e593b57c
1318,2015-07-30,"16:11:48,004",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0078,Processed session termination for sessionid : #spec#,e593b57c
1319,2015-07-30,"16:12:05,225",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a4 with negotiated timeout 10000 for client /10.10.34.32:39275,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1320,2015-07-30,"16:12:05,640",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200a7 with negotiated timeout 10000 for client /10.10.34.36:45209,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1321,2015-07-30,"16:12:14,000",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0085,Processed session termination for sessionid : #spec#,e593b57c
1322,2015-07-30,"16:18:18,839",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.21:51262 which had sessionid 0x24ed931194200a0,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1323,2015-07-30,"16:18:19,077",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1324,2015-07-30,"16:18:30,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ed93111f200a7,Processed session termination for sessionid : #spec#,e593b57c
1325,2015-07-30,"16:18:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f2009f, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1326,2015-07-30,"16:18:34,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e0083,Processed session termination for sessionid : #spec#,e593b57c
1327,2015-07-30,"16:18:39,030",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ed931194200af with negotiated timeout 10000 for client /10.10.34.16:56646,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1328,2015-07-30,"16:18:40,188",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:60436; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1329,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ed9ac1c1e008f, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1330,2015-07-30,"16:21:28,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ed931194200ad, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1331,2015-07-30,"16:49:18,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14ed93111f200d2, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1332,2015-07-30,"16:49:18,001",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ed9ac1c1e00ae,Processed session termination for sessionid : #spec#,e593b57c
1333,2015-07-30,"17:12:00,363",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.13:37600,Client attempting to establish new session at #spec#,2ba98df9
1334,2015-07-30,"17:33:11,443",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:58424; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1335,2015-07-30,"17:49:05,204",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:52866,Client attempting to establish new session at #spec#,2ba98df9
1336,2015-07-30,"17:49:45,653",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1337,2015-07-30,"17:57:44,121",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33209,Received connection request #spec#,ea4035a0
1338,2015-07-30,"18:08:02,428",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1339,2015-07-30,"18:17:53,378",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1340,2015-07-30,"18:18:02,134",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b000a with negotiated timeout 10000 for client /10.10.34.13:52286,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1341,2015-07-30,"18:18:19,328",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.20:49010 which had sessionid 0x24ede63a01b000e,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1342,2015-07-30,"18:18:28,772",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53422,Client attempting to establish new session at #spec#,2ba98df9
1343,2015-07-30,"19:19:12,775",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b0027 with negotiated timeout 10000 for client /10.10.34.13:52301,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1344,2015-07-30,"19:19:56,251",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b002a with negotiated timeout 20000 for client /10.10.34.11:54338,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1345,2015-07-30,"19:35:00,506",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:52310,Accepted socket connection from #spec#,6341512a
1346,2015-07-30,"19:35:08,093",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54576,Client attempting to establish new session at #spec#,2ba98df9
1347,2015-07-30,"20:41:23,305",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1348,2015-07-30,"21:03:49,284",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ede63a01b006c with negotiated timeout 10000 for client /10.10.34.40:47637,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1349,2015-07-30,"23:46:27,304",INFO,main,QuorumPeerMain,127,Starting quorum peer,Starting quorum peer,d459c04c
1350,2015-07-30,"23:46:31,590",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:FileTxnSnapLog,240,Snapshotting: 0x300000dcd to /var/lib/zookeeper/version-2/snapshot.300000dcd,Snapshotting : #spec# to #spec#,f9492089
1351,2015-07-31,"00:02:57,176",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.35:59458,Client attempting to establish new session at #spec#,2ba98df9
1352,2015-07-31,"00:16:10,015",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.37:32918 which had sessionid 0x24edfaa8717000c,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1353,2015-07-31,"00:16:20,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34edfaa9c22000d, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1354,2015-07-31,"00:16:22,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24edfaa87170002, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1355,2015-07-31,"00:17:49,993",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:54126; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1356,2015-07-31,"00:17:51,716",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:57796,Client attempting to establish new session at #spec#,2ba98df9
1357,2015-07-31,"00:17:52,857",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24edfaa87170018 with negotiated timeout 10000 for client /10.10.34.21:42521,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1358,2015-07-31,"00:18:58,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24edfaa87170010, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1359,2015-07-31,"00:19:19,100",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.24:45152 which had sessionid 0x24edfaa8717001a,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1360,2015-07-31,"00:19:30,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14edfaa86f60019,Processed session termination for sessionid : #spec#,e593b57c
1361,2015-07-31,"00:19:37,087",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:54230,Accepted socket connection from #spec#,6341512a
1362,2015-07-31,"00:19:39,077",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.34:56149,Accepted socket connection from #spec#,6341512a
1363,2015-07-31,"11:01:06,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34edfaa9c220022, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1364,2015-07-31,"11:01:06,003",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14edfaa86f6002d,Processed session termination for sessionid : #spec#,e593b57c
1365,2015-07-31,"11:01:06,006",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24edfaa8717002d,Processed session termination for sessionid : #spec#,e593b57c
1366,2015-07-31,"11:01:08,000",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14edfaa86f6002a, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1367,2015-07-31,"11:01:41,894",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:45817 which had sessionid 0x24edfaa87170022,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1368,2015-07-31,"11:01:55,633",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:54235,Client attempting to establish new session at #spec#,2ba98df9
1369,2015-07-31,"11:07:35,024",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1370,2015-07-31,"11:07:42,356",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:54237 which had sessionid 0x24edfaa87170035,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1371,2015-07-31,"11:07:52,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x14edfaa86f60031, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1372,2015-07-31,"11:09:02,382",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.30:55417; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
1373,2015-07-31,"11:09:03,412",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.40:42622,Client attempting to establish new session at #spec#,2ba98df9
1374,2015-07-31,"12:57:00,872",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
1375,2015-07-31,"12:57:10,007",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34edfaa9c22003d,Processed session termination for sessionid : #spec#,e593b57c
1376,2015-07-31,"12:57:10,007",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14edfaa86f60047,Processed session termination for sessionid : #spec#,e593b57c
1377,2015-07-31,"15:31:15,575",INFO,main,DatadirCleanupManager,79,autopurge.purgeInterval set to 0,* set to #spec#,b44e3b69
1378,2015-07-31,"15:31:41,457",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:59599,Received connection request #spec#,ea4035a0
1379,2015-07-31,"15:36:21,074",INFO,QuorumPeer[myid=2]/0,0:0:0:0:0:0:0:2181:FileTxnSnapLog,240,Snapshotting: 0x50000062e to /var/lib/zookeeper/version-2/snapshot.50000062e,Snapshotting : #spec# to #spec#,f9492089
1380,2015-07-31,"15:36:24,570",INFO,LearnerHandler-/10.10.34.13,59348:LearnerHandler,263,Follower sid: 3 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@33557fe4,Follower sid : #spec# : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@33557fe4,29bd5e8b
1381,2015-07-31,"19:02:04,304",WARN,SendWorker,1:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
1382,2015-07-31,"21:22:52,022",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.27:36125 which had sessionid 0x24ee30a54f5000e,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
1383,2015-07-31,"21:23:04,002",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ee30a5c53000a,Processed session termination for sessionid : #spec#,e593b57c
1384,2015-07-31,"21:23:12,518",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ee30a54f5001c with negotiated timeout 10000 for client /10.10.34.32:45013,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1385,2015-07-31,"21:24:52,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ee30a54f50017, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1386,2015-07-31,"21:24:54,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ee30a54f5001d, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
1387,2015-07-31,"21:24:54,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ee30a54f50019,Processed session termination for sessionid : #spec#,e593b57c
1388,2015-07-31,"21:24:54,005",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ee30a54f5001a,Processed session termination for sessionid : #spec#,e593b57c
1389,2015-07-31,"21:25:02,006",INFO,ProcessThread(sid,2 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ee30a5c530011,Processed session termination for sessionid : #spec#,e593b57c
1390,2015-07-31,"21:32:06,109",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ee30a54f5001e with negotiated timeout 20000 for client /10.10.34.11:45101,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1391,2015-07-31,"21:32:06,121",INFO,CommitProcessor,2:ZooKeeperServer,595,Established session 0x24ee30a54f5001f with negotiated timeout 10000 for client /10.10.34.11:45102,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
1392,2015-07-31,"21:32:18,940",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.25:44785,Accepted socket connection from #spec#,6341512a
