LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
1209,Jul,10,16:03:12,combo,sshd(pam_unix),30674,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1210,Jul,10,16:03:13,combo,sshd(pam_unix),30678,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1211,Jul,10,16:03:16,combo,sshd(pam_unix),30680,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1212,Jul,10,16:03:18,combo,sshd(pam_unix),30682,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1213,Jul,10,16:03:18,combo,sshd(pam_unix),30684,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1214,Jul,10,16:03:18,combo,sshd(pam_unix),30685,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1215,Jul,10,16:03:18,combo,sshd(pam_unix),30686,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1216,Jul,10,16:33:01,combo,sshd(pam_unix),30725,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1217,Jul,10,16:33:01,combo,sshd(pam_unix),30729,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1218,Jul,10,16:33:02,combo,sshd(pam_unix),30731,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1219,Jul,10,16:33:02,combo,sshd(pam_unix),30732,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1220,Jul,10,16:33:02,combo,sshd(pam_unix),30734,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1221,Jul,10,16:33:03,combo,sshd(pam_unix),30739,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1222,Jul,10,16:33:03,combo,sshd(pam_unix),30737,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1223,Jul,10,16:33:04,combo,sshd(pam_unix),30740,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1224,Jul,10,16:33:05,combo,sshd(pam_unix),30743,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1225,Jul,10,16:33:05,combo,sshd(pam_unix),30726,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1226,Jul,11,03:46:14,combo,sshd(pam_unix),31851,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1227,Jul,11,03:46:15,combo,sshd(pam_unix),31848,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1228,Jul,11,03:46:15,combo,sshd(pam_unix),31850,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1229,Jul,11,03:46:15,combo,sshd(pam_unix),31861,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1230,Jul,11,03:46:15,combo,sshd(pam_unix),31854,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1231,Jul,11,03:46:15,combo,sshd(pam_unix),31853,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1232,Jul,11,03:46:16,combo,sshd(pam_unix),31862,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1233,Jul,11,03:46:17,combo,sshd(pam_unix),31855,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1234,Jul,11,03:46:17,combo,sshd(pam_unix),31852,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1235,Jul,11,03:46:19,combo,sshd(pam_unix),31860,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1236,Jul,11,04:03:03,combo,su(pam_unix),32237,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
1237,Jul,11,04:03:04,combo,su(pam_unix),32237,session closed for user cyrus,session closed for user *,c3515b88
1238,Jul,11,04:03:05,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
1239,Jul,11,04:08:37,combo,su(pam_unix),32608,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
1240,Jul,11,04:08:38,combo,su(pam_unix),32608,session closed for user news,session closed for user *,c3515b88
1241,Jul,11,11:33:13,combo,gdm(pam_unix),2803,check pass; user unknown,check pass ; user unknown,296af93f
1242,Jul,11,11:33:13,combo,gdm(pam_unix),2803,authentication failure; logname= uid=0 euid=0 tty=:0 ruser= rhost=,authentication failure ; logname = uid = 0 euid = 0 tty = : 0 ruser = rhost =,264b59c9
1243,Jul,11,11:33:17,combo,gdm-binary,2803,Couldn't authenticate user,Couldn ' t authenticate user,af7be2dc
1244,Jul,11,17:58:16,combo,sshd(pam_unix),1325,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1245,Jul,11,17:58:16,combo,sshd(pam_unix),1329,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1246,Jul,11,17:58:16,combo,sshd(pam_unix),1327,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1247,Jul,11,17:58:19,combo,sshd(pam_unix),1331,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1248,Jul,11,17:58:20,combo,sshd(pam_unix),1333,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1249,Jul,11,17:58:21,combo,sshd(pam_unix),1335,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1250,Jul,11,17:58:21,combo,sshd(pam_unix),1337,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1251,Jul,11,17:58:21,combo,sshd(pam_unix),1338,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1252,Jul,11,17:58:22,combo,sshd(pam_unix),1341,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1253,Jul,11,17:58:23,combo,sshd(pam_unix),1343,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1254,Jul,12,04:03:40,combo,su(pam_unix),2605,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
1255,Jul,12,04:03:41,combo,su(pam_unix),2605,session closed for user cyrus,session closed for user *,c3515b88
1256,Jul,12,04:03:42,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
1257,Jul,12,04:09:49,combo,su(pam_unix),3833,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
1258,Jul,12,04:09:50,combo,su(pam_unix),3833,session closed for user news,session closed for user *,c3515b88
1259,Jul,12,06:09:43,combo,sshd(pam_unix),4048,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1260,Jul,12,06:09:44,combo,sshd(pam_unix),4053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1261,Jul,12,06:09:44,combo,sshd(pam_unix),4052,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1262,Jul,12,06:09:44,combo,sshd(pam_unix),4054,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1263,Jul,12,06:09:44,combo,sshd(pam_unix),4050,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1264,Jul,12,06:09:44,combo,sshd(pam_unix),4061,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1265,Jul,12,06:09:44,combo,sshd(pam_unix),4064,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1266,Jul,12,06:09:45,combo,sshd(pam_unix),4058,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1267,Jul,12,06:09:45,combo,sshd(pam_unix),4059,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1268,Jul,12,06:09:45,combo,sshd(pam_unix),4065,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# .nw.nuvox.net user = root,8ce53953
1269,Jul,13,04:04:44,combo,su(pam_unix),6486,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
1270,Jul,13,04:04:45,combo,su(pam_unix),6486,session closed for user cyrus,session closed for user *,c3515b88
1271,Jul,13,04:04:45,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
1272,Jul,13,04:10:41,combo,su(pam_unix),6863,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
1273,Jul,13,04:10:41,combo,su(pam_unix),6863,session closed for user news,session closed for user *,c3515b88
1274,Jul,13,17:22:28,combo,sshd(pam_unix),8113,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
1275,Jul,13,17:22:28,combo,sshd(pam_unix),8114,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
1276,Jul,13,17:22:29,combo,sshd(pam_unix),8113,session closed for user test,session closed for user *,c3515b88
1277,Jul,13,17:22:29,combo,sshd(pam_unix),8114,session closed for user test,session closed for user *,c3515b88
1278,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
1279,Jul,13,17:22:29,combo,sshd(pam_unix),8117,session closed for user test,session closed for user *,c3515b88
1280,Jul,14,04:08:24,combo,su(pam_unix),9355,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
1281,Jul,14,04:08:25,combo,su(pam_unix),9355,session closed for user cyrus,session closed for user *,c3515b88
1282,Jul,14,04:08:25,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
1283,Jul,14,04:14:38,combo,su(pam_unix),10583,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
1284,Jul,14,04:14:39,combo,su(pam_unix),10583,session closed for user news,session closed for user *,c3515b88
1285,Jul,14,14:59:42,combo,sshd(pam_unix),11706,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1286,Jul,14,14:59:56,combo,sshd(pam_unix),11708,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1287,Jul,14,15:00:09,combo,sshd(pam_unix),11710,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1288,Jul,14,15:00:22,combo,sshd(pam_unix),11719,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1289,Jul,14,15:00:36,combo,sshd(pam_unix),11721,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1290,Jul,14,15:00:49,combo,sshd(pam_unix),11723,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1291,Jul,14,15:01:03,combo,sshd(pam_unix),11725,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1292,Jul,14,15:01:16,combo,sshd(pam_unix),11741,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1293,Jul,15,01:03:48,combo,sshd(pam_unix),12632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1294,Jul,15,01:03:48,combo,sshd(pam_unix),12628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1295,Jul,15,01:03:48,combo,sshd(pam_unix),12631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1296,Jul,15,01:03:48,combo,sshd(pam_unix),12627,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
1297,Jul,15,01:03:48,combo,sshd(pam_unix),12629,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
